Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-19 00:00:00+02:00,157.97999572753906,160.8800048828125,157.72000122070312,159.6999969482422,9985,0.0,0.0
2023-05-22 00:00:00+02:00,159.0,159.27999877929688,157.74000549316406,157.74000549316406,4783,0.0,0.0
2023-05-24 00:00:00+02:00,153.74000549316406,153.74000549316406,151.9199981689453,151.9600067138672,1809,0.0,0.0
2023-05-25 00:00:00+02:00,152.0,155.0800018310547,151.33999633789062,153.77999877929688,4833,0.0,0.0
2023-05-26 00:00:00+02:00,154.0,156.82000732421875,153.4600067138672,156.5399932861328,3863,0.0,0.0
2023-05-29 00:00:00+02:00,156.94000244140625,157.16000366210938,155.82000732421875,156.02000427246094,828,0.0,0.0
2023-05-30 00:00:00+02:00,156.1199951171875,158.55999755859375,155.39999389648438,156.66000366210938,3650,0.0,0.0
2023-05-31 00:00:00+02:00,155.3800048828125,156.02000427246094,152.52000427246094,153.52000427246094,3069,0.0,0.0
2023-06-02 00:00:00+02:00,157.66000366210938,159.1999969482422,156.25999450683594,158.63999938964844,3620,0.0,0.0
2023-06-05 00:00:00+02:00,158.72000122070312,159.52000427246094,157.4199981689453,158.10000610351562,3687,0.0,0.0
2023-06-06 00:00:00+02:00,157.9600067138672,158.4600067138672,157.8800048828125,158.4600067138672,2113,0.0,0.0
2023-06-07 00:00:00+02:00,158.24000549316406,158.8000030517578,156.8800048828125,158.10000610351562,1161,0.0,0.0
2023-06-08 00:00:00+02:00,158.5800018310547,158.66000366210938,157.9199981689453,157.9600067138672,180,0.0,0.0
2023-06-09 00:00:00+02:00,158.39999389648438,158.6199951171875,157.86000061035156,157.8800048828125,3489,0.0,0.0
2023-06-13 00:00:00+02:00,160.83999633789062,164.16000366210938,160.83999633789062,163.77999877929688,24983,0.0,0.0
2023-06-14 00:00:00+02:00,163.9600067138672,165.16000366210938,163.33999633789062,163.33999633789062,4144,0.0,0.0
2023-06-15 00:00:00+02:00,163.5800018310547,166.05999755859375,163.1999969482422,165.74000549316406,6450,0.0,0.0
2023-06-16 00:00:00+02:00,165.6999969482422,167.0,163.97999572753906,164.0,7595,0.0,0.0
2023-06-19 00:00:00+02:00,163.1999969482422,164.27999877929688,162.8000030517578,163.10000610351562,4791,0.0,0.0
2023-06-20 00:00:00+02:00,162.16000366210938,162.6999969482422,161.6199951171875,162.0,3857,0.0,0.0
