Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-31 00:00:00+02:00,123.19999694824219,124.95999908447266,122.45999908447266,122.54000091552734,1592919,0.0,0.0
2023-06-02 00:00:00+02:00,127.26000213623047,128.3800048828125,125.81999969482422,128.3800048828125,797789,0.0,0.0
2023-06-05 00:00:00+02:00,129.4199981689453,130.05999755859375,126.05999755859375,126.72000122070312,829586,0.0,0.0
2023-06-06 00:00:00+02:00,126.9000015258789,127.62000274658203,126.0,127.44000244140625,492369,0.0,0.0
2023-06-07 00:00:00+02:00,127.44000244140625,127.62000274658203,125.80000305175781,126.44000244140625,667437,0.0,0.0
2023-06-08 00:00:00+02:00,126.58000183105469,127.0,125.36000061035156,126.54000091552734,563351,0.0,0.0
2023-06-09 00:00:00+02:00,126.0999984741211,128.97999572753906,126.0999984741211,128.4199981689453,851317,0.0,0.0
2023-06-12 00:00:00+02:00,129.32000732421875,130.4199981689453,128.67999267578125,129.44000244140625,695111,0.0,0.0
2023-06-13 00:00:00+02:00,130.77999877929688,130.77999877929688,129.0399932861328,130.0399932861328,976831,0.0,0.0
2023-06-14 00:00:00+02:00,129.5399932861328,129.9600067138672,129.17999267578125,129.52000427246094,719672,0.0,0.0
2023-06-15 00:00:00+02:00,129.67999267578125,130.4199981689453,129.47999572753906,129.89999389648438,803285,0.0,0.0
2023-06-16 00:00:00+02:00,130.16000366210938,132.33999633789062,129.66000366210938,131.17999267578125,3299568,0.0,0.0
2023-06-19 00:00:00+02:00,132.33999633789062,133.97999572753906,131.44000244140625,131.47999572753906,951791,0.0,0.0
2023-06-20 00:00:00+02:00,131.4600067138672,132.66000366210938,130.72000122070312,132.02000427246094,966241,0.0,0.0
2023-06-21 00:00:00+02:00,132.27999877929688,133.1999969482422,129.4199981689453,129.77999877929688,928969,0.0,0.0
2023-06-22 00:00:00+02:00,129.3000030517578,129.5,126.9000015258789,127.63999938964844,894149,0.0,0.0
2023-06-23 00:00:00+02:00,127.19999694824219,127.63999938964844,125.86000061035156,126.73999786376953,869812,0.0,0.0
2023-06-26 00:00:00+02:00,126.95999908447266,128.1999969482422,125.0,127.66000366210938,780915,0.0,0.0
