Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-19 00:00:00-04:00,90.21347045898438,90.21347045898438,90.21347045898438,90.21347045898438,5,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,90.19051683131592,90.19051683131592,90.15853881835938,90.15853881835938,197,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,90.26123741593206,90.26123741593206,90.22161102294922,90.22161102294922,407,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,90.07878875732422,90.07878875732422,90.07878875732422,90.07878875732422,73,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,89.73468780517578,89.73468780517578,89.73468780517578,89.73468780517578,19,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,89.63149854559916,89.74469757080078,89.63149854559916,89.74469757080078,341,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,89.91497836757567,90.14509582519531,89.91497836757567,90.14509582519531,3606,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,90.3422622680664,90.3422622680664,90.3422622680664,90.3422622680664,279,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,90.49067864352713,90.49067864352713,90.43947490507021,90.48136138916016,1037,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,90.11585998535156,90.11585998535156,90.11585998535156,90.11585998535156,4,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,90.15284729003906,90.15284729003906,90.15284729003906,90.15284729003906,4,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,90.10322570800781,90.10322570800781,90.10322570800781,90.10322570800781,5,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,89.82630920410156,89.82630920410156,89.82630920410156,89.82630920410156,52,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,90.11312103271484,90.11312103271484,90.11312103271484,90.11312103271484,2,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,89.90027221192881,89.90027221192881,89.89105224609375,89.89105224609375,160,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,89.87083827387117,89.97962188720703,89.8610270935545,89.97962188720703,109286,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,89.89055350005039,89.89055350005039,89.6305160522461,89.6305160522461,3203,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,89.7138900756836,89.7138900756836,89.7138900756836,89.7138900756836,179,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,90.0719223022461,90.0719223022461,90.0719223022461,90.0719223022461,47,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,89.86592864990234,89.86592864990234,89.86592864990234,89.86592864990234,49,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,90.02445220947266,90.02445220947266,90.02445220947266,90.02445220947266,7,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,89.89045942573101,90.01287841796875,89.89045942573101,90.01287841796875,3501,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,89.80120041091378,89.80120041091378,89.77961730957031,89.77961730957031,198,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,89.861027539939,89.90516662597656,89.861027539939,89.90516662597656,110039,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,90.01258850097656,90.01258850097656,90.01258850097656,90.01258850097656,862,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,89.81678771972656,89.81678771972656,89.81678771972656,89.81678771972656,6,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,90.01897430419922,90.01897430419922,90.01897430419922,90.01897430419922,8,0.16874,0.0,0.0
2023-06-29 00:00:00-04:00,89.58441925048828,89.58441925048828,89.58441925048828,89.58441925048828,30,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,89.69467163085938,89.69467163085938,89.69467163085938,89.69467163085938,78,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,89.54541015625,89.54541015625,89.54541015625,89.54541015625,114,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,89.34423828125,89.34423828125,89.34423828125,89.34423828125,14,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,89.00461702211138,89.00598907470703,89.00461702211138,89.00598907470703,365,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,89.039306640625,89.039306640625,89.039306640625,89.039306640625,5,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,89.31574249267578,89.31574249267578,89.31574249267578,89.31574249267578,7,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,89.41755388899676,89.41755388899676,89.37756192905402,89.37834167480469,2623,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,89.74194353074392,89.93848442973047,89.74194353074392,89.86517333984375,9504,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,90.31290761444073,90.3217547292647,90.29226684570312,90.29226684570312,6518,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,90.12520495219364,90.14475857516739,90.12520495219364,90.13208770751953,57723,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,89.99745047415537,90.07026672363281,89.99745047415537,90.07026672363281,24002,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,90.28235260160294,90.28235260160294,90.11076354980469,90.11076354980469,1602,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,90.24314159344276,90.24903467202863,90.24314159344276,90.2470703125,241,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,89.83530945041409,89.93279266357422,89.83530945041409,89.93279266357422,5118,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,89.98271584205251,89.98271584205251,89.97209930419922,89.97209930419922,187,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,90.0724401827111,90.0724401827111,89.83766174316406,89.83766174316406,703,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,89.75167483673374,89.76622009277344,89.75167483673374,89.76622009277344,282,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,89.74194908836165,89.88935852050781,89.74194908836165,89.88935852050781,370,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,89.68298798914007,89.71246837595132,89.48545740141655,89.52054595947266,35551,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,89.67296375563582,89.72229766845703,89.66824779345276,89.72229766845703,2170,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,89.81437963223553,89.86970409437883,89.73212395068326,89.76898193359375,6198,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,89.54344177246094,89.54344177246094,89.54344177246094,89.54344177246094,7,0.0,0.0,0.0
