Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-26 00:00:00-04:00,293.0,294.54998779296875,289.5,291.95001220703125,0,0.0,0.0
2023-05-30 00:00:00-04:00,291.8500061035156,292.5,281.95001220703125,282.29998779296875,491,0.0,0.0
2023-05-31 00:00:00-04:00,280.70001220703125,288.0,280.25,282.20001220703125,400,0.0,0.0
2023-06-01 00:00:00-04:00,284.25,286.20001220703125,275.79998779296875,283.54998779296875,503,0.0,0.0
2023-06-02 00:00:00-04:00,280.6000061035156,285.1000061035156,277.6000061035156,279.8999938964844,381,0.0,0.0
2023-06-05 00:00:00-04:00,279.25,280.5,272.5,274.1499938964844,786,0.0,0.0
2023-06-06 00:00:00-04:00,273.0,278.5,264.3999938964844,267.0,852,0.0,0.0
2023-06-07 00:00:00-04:00,266.6000061035156,266.6000061035156,257.0,257.6499938964844,940,0.0,0.0
2023-06-08 00:00:00-04:00,257.6499938964844,260.1000061035156,254.0500030517578,258.3500061035156,593,0.0,0.0
2023-06-09 00:00:00-04:00,259.95001220703125,263.3500061035156,257.04998779296875,257.95001220703125,636,0.0,0.0
2023-06-12 00:00:00-04:00,261.04998779296875,261.20001220703125,258.3500061035156,259.3999938964844,570,0.0,0.0
2023-06-13 00:00:00-04:00,259.79998779296875,259.79998779296875,253.10000610351562,254.0500030517578,865,0.0,0.0
2023-06-14 00:00:00-04:00,253.75,258.29998779296875,253.1999969482422,256.3999938964844,714,0.0,0.0
2023-06-15 00:00:00-04:00,257.1499938964844,266.3999938964844,257.1499938964844,266.3999938964844,736,0.0,0.0
2023-06-16 00:00:00-04:00,268.8500061035156,268.8500061035156,260.6499938964844,265.6499938964844,0,0.0,0.0
2023-06-20 00:00:00-04:00,266.8999938964844,268.75,264.20001220703125,267.54998779296875,931,0.0,0.0
2023-06-21 00:00:00-04:00,268.8500061035156,268.8500061035156,257.54998779296875,257.54998779296875,670,0.0,0.0
2023-06-22 00:00:00-04:00,257.54998779296875,268.1000061035156,255.85000610351562,267.20001220703125,1058,0.0,0.0
2023-06-23 00:00:00-04:00,266.0,266.6499938964844,260.79998779296875,263.3500061035156,402,0.0,0.0
2023-06-26 00:00:00-04:00,263.3500061035156,271.8999938964844,263.3500061035156,265.1000061035156,662,0.0,0.0
2023-06-27 00:00:00-04:00,265.20001220703125,268.75,265.0,266.20001220703125,349,0.0,0.0
2023-06-28 00:00:00-04:00,266.29998779296875,268.5,259.54998779296875,264.25,292,0.0,0.0
2023-06-29 00:00:00-04:00,268.5,274.25,268.5,274.25,83,0.0,0.0
2023-06-30 00:00:00-04:00,275.3999938964844,282.0,273.0,271.75,131,0.0,0.0
2023-07-03 00:00:00-04:00,277.0,277.0,275.5,278.0,5,0.0,0.0
2023-07-05 00:00:00-04:00,286.0,286.0,285.75,285.25,81,0.0,0.0
2023-07-06 00:00:00-04:00,287.3999938964844,287.3999938964844,287.3999938964844,288.04998779296875,15,0.0,0.0
2023-07-07 00:00:00-04:00,295.0,296.3999938964844,295.0,295.8999938964844,3,0.0,0.0
2023-07-10 00:00:00-04:00,296.0,296.5,294.0,296.0,48,0.0,0.0
2023-07-11 00:00:00-04:00,304.0,305.5,303.0,298.5,490,0.0,0.0
2023-07-12 00:00:00-04:00,267.04998779296875,274.6000061035156,267.04998779296875,272.3999938964844,572,0.0,0.0
2023-07-13 00:00:00-04:00,271.75,273.6000061035156,266.54998779296875,271.25,248,0.0,0.0
2023-07-14 00:00:00-04:00,271.25,274.04998779296875,268.6499938964844,272.5,423,0.0,0.0
2023-07-17 00:00:00-04:00,272.5,275.3999938964844,272.5,273.8999938964844,289,0.0,0.0
2023-07-18 00:00:00-04:00,273.8999938964844,282.75,273.8999938964844,282.29998779296875,817,0.0,0.0
2023-07-19 00:00:00-04:00,281.29998779296875,291.3999938964844,280.54998779296875,287.70001220703125,558,0.0,0.0
2023-07-20 00:00:00-04:00,286.8999938964844,291.54998779296875,286.8500061035156,290.3500061035156,558,0.0,0.0
2023-07-21 00:00:00-04:00,291.45001220703125,300.3500061035156,291.20001220703125,299.8999938964844,735,0.0,0.0
2023-07-24 00:00:00-04:00,299.1000061035156,309.8999938964844,299.1000061035156,305.70001220703125,704,0.0,0.0
2023-07-25 00:00:00-04:00,305.29998779296875,312.0,301.5,309.6499938964844,467,0.0,0.0
2023-07-26 00:00:00-04:00,310.1499938964844,316.95001220703125,308.04998779296875,315.3999938964844,441,0.0,0.0
2023-07-27 00:00:00-04:00,316.29998779296875,318.8500061035156,313.1499938964844,317.1000061035156,420,0.0,0.0
2023-07-28 00:00:00-04:00,317.1000061035156,317.75,311.1499938964844,316.8500061035156,431,0.0,0.0
2023-07-31 00:00:00-04:00,317.75,319.3999938964844,310.1000061035156,316.20001220703125,474,0.0,0.0
2023-08-01 00:00:00-04:00,315.8500061035156,316.1499938964844,310.79998779296875,312.5,312,0.0,0.0
2023-08-02 00:00:00-04:00,312.0,312.1499938964844,302.5,302.5,496,0.0,0.0
2023-08-03 00:00:00-04:00,301.0,301.25,295.29998779296875,299.25,597,0.0,0.0
2023-08-04 00:00:00-04:00,299.45001220703125,306.25,298.3500061035156,301.3999938964844,444,0.0,0.0
2023-08-07 00:00:00-04:00,302.54998779296875,308.6499938964844,302.54998779296875,305.1499938964844,261,0.0,0.0
2023-08-08 00:00:00-04:00,304.70001220703125,306.8500061035156,295.6000061035156,296.95001220703125,768,0.0,0.0
2023-08-09 00:00:00-04:00,295.8999938964844,306.95001220703125,295.8500061035156,300.54998779296875,432,0.0,0.0
2023-08-10 00:00:00-04:00,301.95001220703125,302.95001220703125,298.0,300.45001220703125,300,0.0,0.0
2023-08-11 00:00:00-04:00,302.0,304.75,298.25,302.04998779296875,545,0.0,0.0
2023-08-14 00:00:00-04:00,301.79998779296875,306.3999938964844,298.8500061035156,301.04998779296875,820,0.0,0.0
2023-08-15 00:00:00-04:00,299.75,311.04998779296875,299.5,311.04998779296875,869,0.0,0.0
2023-08-16 00:00:00-04:00,313.45001220703125,331.04998779296875,313.0,331.04998779296875,1263,0.0,0.0
2023-08-17 00:00:00-04:00,333.25,341.1499938964844,315.29998779296875,316.8500061035156,1145,0.0,0.0
2023-08-18 00:00:00-04:00,316.8500061035156,326.8500061035156,316.8500061035156,326.3999938964844,1014,0.0,0.0
2023-08-21 00:00:00-04:00,330.0,332.8500061035156,318.0,320.20001220703125,769,0.0,0.0
2023-08-22 00:00:00-04:00,320.3999938964844,320.75,312.04998779296875,318.04998779296875,1024,0.0,0.0
2023-08-23 00:00:00-04:00,317.04998779296875,320.1000061035156,316.04998779296875,319.04998779296875,666,0.0,0.0
2023-08-24 00:00:00-04:00,319.70001220703125,325.29998779296875,314.0,315.54998779296875,385,0.0,0.0
