Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-19 00:00:00-04:00,113.42059122235689,114.34134180456653,111.9751131944764,113.61860656738281,11672400,0.0,0.0
2023-05-22 00:00:00-04:00,111.72759464213823,111.72759464213823,108.92573995279947,109.08415222167969,12710300,0.0,0.0
2023-05-23 00:00:00-04:00,108.67822569884548,109.95539628221776,107.11394609875371,107.69807434082031,11790400,0.0,0.0
2023-05-24 00:00:00-04:00,107.9158891140187,108.01489300617304,106.13378884118941,107.21295166015625,8503200,0.0,0.0
2023-05-25 00:00:00-04:00,107.27235291625915,107.88618913570573,106.35160236384569,106.4110107421875,6729800,0.0,0.0
2023-05-26 00:00:00-04:00,105.93577470641804,107.37134994038045,105.93577470641804,106.44070434570312,7911200,0.0,0.0
2023-05-30 00:00:00-04:00,107.3218547488513,107.79707643728197,105.21303490171343,105.4605484008789,9335200,0.0,0.0
2023-05-31 00:00:00-04:00,104.64871528600273,105.11404192128654,103.78737305376644,104.21309661865234,21465200,0.0,0.0
2023-06-01 00:00:00-04:00,103.14382930857953,103.55965018898567,101.87656135676298,102.59929656982422,12025200,0.0,0.0
2023-06-02 00:00:00-04:00,106.91027430205422,107.69499247294705,105.42030481821696,107.05927276611328,11835000,0.34,0.0
2023-06-05 00:00:00-04:00,107.15860004821694,107.15860004821694,104.47665807125861,104.49652099609375,7434000,0.0,0.0
2023-06-06 00:00:00-04:00,104.78458056548669,106.036156999558,104.49651890170334,105.47990417480469,7896300,0.0,0.0
2023-06-07 00:00:00-04:00,105.33091199977675,107.51619758025946,104.71505520822622,106.37388610839844,11123900,0.0,0.0
2023-06-08 00:00:00-04:00,106.44342479615953,106.80101050431675,104.96338296863621,105.48983764648438,9137600,0.0,0.0
2023-06-09 00:00:00-04:00,105.20178354955345,105.56930450967855,104.64552311582402,105.15211486816406,5795200,0.0,0.0
2023-06-12 00:00:00-04:00,105.57924116655504,106.13549402930964,103.9005397478289,106.11563110351562,7964600,0.0,0.0
2023-06-13 00:00:00-04:00,106.4235493857704,106.76127973120501,105.57923488974852,106.06595611572266,8460500,0.0,0.0
2023-06-14 00:00:00-04:00,106.76127992430449,112.64169080936209,106.76127992430449,112.10530090332031,17415500,0.0,0.0
2023-06-15 00:00:00-04:00,111.08219420918022,112.0655719536969,109.42336332395845,111.65831756591797,10374200,0.0,0.0
2023-06-16 00:00:00-04:00,113.23767576355068,113.99259572391973,112.3039591698936,112.83041381835938,14443700,0.0,0.0
2023-06-20 00:00:00-04:00,110.66500071339097,112.06556804879385,108.23137940991919,108.80750274658203,10602400,0.0,0.0
2023-06-21 00:00:00-04:00,108.40024575223556,109.62202408563051,107.98305610800385,109.24456787109375,8377800,0.0,0.0
2023-06-22 00:00:00-04:00,110.07893725082965,110.50606210863178,109.04589090688091,109.72134399414062,6002900,0.0,0.0
2023-06-23 00:00:00-04:00,107.02946763167272,109.55248336970384,106.58247984692804,108.78762817382812,14324200,0.0,0.0
2023-06-26 00:00:00-04:00,108.93662516940527,111.45964087365009,108.93662516940527,110.99278259277344,6887100,0.0,0.0
2023-06-27 00:00:00-04:00,111.7775085526952,113.41647648721562,111.6781787702587,112.85028839111328,7138600,0.0,0.0
2023-06-28 00:00:00-04:00,112.5820868840023,112.98934883390343,111.37025144256499,112.27416229248047,6766000,0.0,0.0
2023-06-29 00:00:00-04:00,112.84035043648935,113.50586829908701,111.85697273068261,112.61189270019531,12465500,0.0,0.0
2023-06-30 00:00:00-04:00,110.84379349611312,111.4993837105622,109.06576990368681,109.6319580078125,19614400,0.0,0.0
2023-07-03 00:00:00-04:00,110.31733598258215,110.55573655172566,108.38037872314453,108.38037872314453,5734200,0.0,0.0
2023-07-05 00:00:00-04:00,107.89365182920416,108.18171348469001,105.82755914195293,106.3838119506836,10405300,0.0,0.0
2023-07-06 00:00:00-04:00,104.58592580218898,105.3805716484978,102.97675602747027,104.3971939086914,9923500,0.0,0.0
2023-07-07 00:00:00-04:00,104.09919731440247,104.76471515369948,103.3343421201497,103.76146697998047,7460200,0.0,0.0
2023-07-10 00:00:00-04:00,103.7813447519866,105.59910176801397,103.55287942931147,105.07264709472656,5374600,0.0,0.0
2023-07-11 00:00:00-04:00,104.94351262287738,106.90034030850028,104.9137144475026,106.671875,5457200,0.0,0.0
2023-07-12 00:00:00-04:00,107.80425346126033,108.360506289265,106.50301591930237,107.0394058227539,8305000,0.0,0.0
2023-07-13 00:00:00-04:00,108.34064424205991,108.40024059457835,106.95993983395559,107.11886596679688,6692300,0.0,0.0
2023-07-14 00:00:00-04:00,107.21820648181242,107.91352254291786,106.47322173989517,107.22813415527344,6932300,0.0,0.0
2023-07-17 00:00:00-04:00,106.54275429884245,108.37044657773747,106.04609779978924,107.9830551147461,6682900,0.0,0.0
2023-07-18 00:00:00-04:00,107.85392145567006,109.60214678355362,107.58572271645832,108.98629760742188,5717900,0.0,0.0
2023-07-19 00:00:00-04:00,108.35057970241154,109.51275404901934,107.8539232214636,109.14522552490234,5027100,0.0,0.0
2023-07-20 00:00:00-04:00,108.8373029935751,109.28429080354525,106.76128250150596,106.81094360351562,6458000,0.0,0.0
2023-07-21 00:00:00-04:00,107.27780202916995,108.55917668503467,106.79108079005714,108.3307113647461,6630200,0.0,0.0
2023-07-24 00:00:00-04:00,109.67168855687379,109.81075176627884,107.78439239989262,108.04264831542969,6787600,0.0,0.0
2023-07-25 00:00:00-04:00,107.55592753131202,108.12211562293126,106.67187959138684,107.57579803466797,7692800,0.0,0.0
2023-07-26 00:00:00-04:00,107.57580167816282,108.85716878808677,107.22813606304784,108.5691146850586,5148900,0.0,0.0
2023-07-27 00:00:00-04:00,109.09556420872194,109.49289090837215,106.68181341293929,106.95000457763672,6544600,0.0,0.0
2023-07-28 00:00:00-04:00,107.38706215016816,108.23137663035187,106.91026860625637,107.8936538696289,5988300,0.0,0.0
2023-07-31 00:00:00-04:00,108.67837486243884,110.10874037511246,108.32078158967632,109.65181732177734,6406000,0.0,0.0
2023-08-01 00:00:00-04:00,109.26442804612812,109.79088271417375,108.41017827513372,108.66844177246094,4566700,0.0,0.0
2023-08-02 00:00:00-04:00,107.55592429204052,107.79431727649613,106.7314727302601,106.79107666015625,6213200,0.0,0.0
2023-08-03 00:00:00-04:00,106.28448814304723,108.36050861962244,105.9368301180677,107.91352081298828,5084300,0.0,0.0
2023-08-04 00:00:00-04:00,107.98305242049149,109.57235166213229,107.51619411048964,108.08238220214844,5617600,0.0,0.0
