Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-09 00:00:00-04:00,96.45526107415641,96.81405373065874,95.59814612848916,96.55492401123047,5964200,0.0,0.0
2023-10-10 00:00:00-04:00,96.92368870664417,98.52828714340737,96.90375916003495,97.29244995117188,8499000,0.0,0.0
2023-10-11 00:00:00-04:00,97.9801294922785,98.61798143643462,97.68114067058997,98.3189926147461,7642900,0.0,0.0
2023-10-12 00:00:00-04:00,99.20600477627288,99.71429565328147,98.1894230222557,98.91697692871094,10705200,0.0,0.0
2023-10-13 00:00:00-04:00,99.25583448697813,100.51160884269369,99.11630484787585,99.57476806640625,8774700,0.0,0.0
2023-10-16 00:00:00-04:00,99.38540139382387,102.23580557720608,99.2658013036572,101.69761657714844,10845400,0.0,0.0
2023-10-17 00:00:00-04:00,101.62785632580919,103.24241579474266,101.62785632580919,102.66436767578125,9253800,0.0,0.0
2023-10-18 00:00:00-04:00,102.6244952212792,103.55137499930052,102.58462852500148,103.42180633544922,8757300,0.0,0.0
2023-10-19 00:00:00-04:00,103.42180900232535,103.99986470756608,102.50489777567832,102.70423126220703,8391100,0.0,0.0
2023-10-20 00:00:00-04:00,102.97332100683488,103.42180804071317,102.22583754784107,102.32550048828125,7814600,0.0,0.0
2023-10-23 00:00:00-04:00,101.78730823679206,103.41184376892005,101.42851557962237,102.46502685546875,5966100,0.0,0.0
2023-10-24 00:00:00-04:00,103.31218332024882,105.29550395352612,103.31218332024882,104.82707977294922,9252200,0.0,0.0
2023-10-25 00:00:00-04:00,104.10949236945532,104.687548053293,103.14274590602207,103.19258117675781,7054700,0.0,0.0
2023-10-26 00:00:00-04:00,101.83715093649072,102.28563798877329,99.61463001487526,99.68439483642578,11222600,0.0,0.0
2023-10-27 00:00:00-04:00,99.44520090588746,100.00331947075476,97.48180974959979,97.6512451171875,9602700,0.0,0.0
2023-10-30 00:00:00-04:00,98.66781939469975,101.70758858928684,98.66781939469975,101.45842742919922,8206700,0.0,0.0
2023-10-31 00:00:00-04:00,101.05976501917168,102.58463005653462,101.05976501917168,102.42516326904297,6558500,0.0,0.0
2023-11-01 00:00:00-04:00,102.2059061571289,102.32549864198128,99.63456127967522,100.54150390625,7272400,0.0,0.0
2023-11-02 00:00:00-04:00,101.70758505351444,105.19584117347512,101.54811826678039,104.7274169921875,8135100,0.0,0.0
2023-11-03 00:00:00-04:00,106.07288416190327,107.2887917799617,105.69416195455507,106.70076751708984,7563300,0.0,0.0
2023-11-06 00:00:00-05:00,106.60110886318562,107.23896081898457,106.01309218047521,106.89013671875,5231900,0.0,0.0
2023-11-07 00:00:00-05:00,106.959901295077,108.99305725097656,106.8702069282761,108.99305725097656,7745800,0.0,0.0
2023-11-08 00:00:00-05:00,109.00302730096197,110.32855889676523,108.53460310232228,109.02295684814453,8639700,0.0,0.0
2023-11-09 00:00:00-05:00,109.45151351888502,109.5312469146012,106.56124255643226,106.64097595214844,9154200,0.0,0.0
2023-11-10 00:00:00-05:00,106.97982826191301,107.46818959314572,105.25563735321032,105.75395965576172,8897700,0.0,0.0
2023-11-13 00:00:00-05:00,105.01644465050792,105.36526874111459,103.8304351386503,103.8503646850586,7055600,0.0,0.0
2023-11-14 00:00:00-05:00,105.20579958605376,106.74063315396263,105.02640325723857,105.3951644897461,9674800,0.0,0.0
2023-11-15 00:00:00-05:00,106.46157682657174,108.69405862161345,106.36191388643321,107.45822143554688,11140800,0.0,0.0
2023-11-16 00:00:00-05:00,106.74063338864474,107.63761503469279,106.64097045103823,107.2489242553711,5386800,0.0,0.0
2023-11-17 00:00:00-05:00,107.69741382435157,107.84691203619546,105.16593560952512,105.60446166992188,6352600,0.0,0.0
2023-11-20 00:00:00-05:00,105.64433085825307,106.19248844667713,104.74734916982963,105.9632568359375,6197400,0.0,0.0
2023-11-21 00:00:00-05:00,105.81375979371509,106.34198023725548,104.9965114916008,106.19248962402344,5803500,0.0,0.0
2023-11-22 00:00:00-05:00,107.13929530607008,107.667515731437,106.46157666881942,107.5578842163086,6280300,0.0,0.0
2023-11-24 00:00:00-05:00,107.13929421721093,107.63761651589563,107.03963127823296,107.27882385253906,2443600,0.0,0.0
2023-11-27 00:00:00-05:00,107.29876659959895,107.8568851700244,106.54131453702495,107.5977554321289,5785000,0.0,0.0
2023-11-28 00:00:00-05:00,108.20570498443927,109.53124414041596,107.78711607322397,108.38510131835938,7287400,0.0,0.0
2023-11-29 00:00:00-05:00,110.42822943648513,111.77369818317379,109.78040889806609,109.99967193603516,9601800,0.0,0.0
2023-11-30 00:00:00-05:00,110.1591312623289,110.22889608324292,108.59439947571866,109.9000015258789,8690900,0.0,0.0
2023-12-01 00:00:00-05:00,110.33000183105469,113.55000305175781,109.75,113.4800033569336,8049900,0.37,0.0
2023-12-04 00:00:00-05:00,113.08000183105469,115.31999969482422,113.0,115.1500015258789,10086600,0.0,0.0
2023-12-05 00:00:00-05:00,114.66000366210938,116.04000091552734,114.5999984741211,115.41000366210938,6960000,0.0,0.0
2023-12-06 00:00:00-05:00,116.0,117.13999938964844,115.56999969482422,116.11000061035156,6317000,0.0,0.0
2023-12-07 00:00:00-05:00,114.12000274658203,116.0,114.12000274658203,114.80999755859375,7294500,0.0,0.0
2023-12-08 00:00:00-05:00,114.5,116.29000091552734,114.47000122070312,115.91000366210938,6121000,0.0,0.0
2023-12-11 00:00:00-05:00,117.79000091552734,119.41999816894531,117.43000030517578,118.61000061035156,7972800,0.0,0.0
2023-12-12 00:00:00-05:00,119.68000030517578,119.98999786376953,118.58000183105469,119.63999938964844,7378400,0.0,0.0
2023-12-13 00:00:00-05:00,119.3499984741211,121.44000244140625,119.19999694824219,121.16999816894531,8182900,0.0,0.0
2023-12-14 00:00:00-05:00,121.44000244140625,122.58999633789062,119.81999969482422,121.0199966430664,9590500,0.0,0.0
2023-12-15 00:00:00-05:00,120.93000030517578,122.05999755859375,120.5999984741211,121.55000305175781,13632900,0.0,0.0
2023-12-18 00:00:00-05:00,121.41000366210938,121.83999633789062,120.86000061035156,121.13999938964844,6874800,0.0,0.0
2023-12-19 00:00:00-05:00,121.73999786376953,123.33999633789062,121.63999938964844,122.63999938964844,7697300,0.0,0.0
2023-12-20 00:00:00-05:00,121.12999725341797,123.38999938964844,121.0,121.43000030517578,9176600,0.0,0.0
2023-12-21 00:00:00-05:00,122.30000305175781,123.30000305175781,121.30000305175781,122.52999877929688,16533300,0.0,0.0
2023-12-22 00:00:00-05:00,108.26000213623047,110.80000305175781,107.44999694824219,108.04000091552734,46642900,0.0,0.0
2023-12-26 00:00:00-05:00,108.30000305175781,108.69000244140625,107.4800033569336,108.0199966430664,12846700,0.0,0.0
2023-12-27 00:00:00-05:00,108.33999633789062,108.58999633789062,106.8499984741211,107.12999725341797,10157900,0.0,0.0
2023-12-28 00:00:00-05:00,107.20999908447266,109.4000015258789,106.80999755859375,108.81999969482422,9352900,0.0,0.0
2023-12-29 00:00:00-05:00,108.95999908447266,109.95999908447266,108.08999633789062,108.56999969482422,7660900,0.0,0.0
2024-01-02 00:00:00-05:00,107.61000061035156,107.8499984741211,106.44999694824219,106.55000305175781,9326600,0.0,0.0
2024-01-03 00:00:00-05:00,105.72000122070312,107.4800033569336,104.0,104.04000091552734,10573700,0.0,0.0
2024-01-04 00:00:00-05:00,102.45999908447266,103.62000274658203,102.30000305175781,102.30000305175781,10420600,0.0,0.0
2024-01-05 00:00:00-05:00,102.45999908447266,103.68000030517578,101.9000015258789,102.08000183105469,8039900,0.0,0.0
2024-01-08 00:00:00-05:00,102.08000183105469,103.69000244140625,101.7300033569336,103.62000274658203,9410800,0.0,0.0
2024-01-09 00:00:00-05:00,103.16999816894531,103.38520050048828,102.62000274658203,102.95500183105469,3697876,0.0,0.0
