Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-19 00:00:00-04:00,415.45918412590777,416.003005608745,412.67079393929936,413.9265441894531,103679700,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,413.946353315666,415.67673286123033,412.6708079443883,414.09466552734375,60745400,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,412.4038246371731,414.02545198744497,409.0419503401664,409.4473571777344,86383500,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,407.7960622986213,408.19157156252464,405.28453170093,406.48095703125,89213700,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,410.0900249181875,411.49411749588825,407.7861615966412,410.00103759765625,90961600,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,410.67340232011475,416.0524127057598,410.5943125388944,415.3108215332031,93830000,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,417.29831954175535,417.8421410294178,414.04519762851453,415.46905517578125,72216000,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,413.5903633715881,414.5198267751599,411.5534619149327,413.1651916503906,110811800,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,413.40247668128615,418.1783408369561,412.11706402378167,417.0906677246094,88865000,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,419.7406148216353,423.93306737243455,419.19679335081054,423.1222839355469,91366700,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,423.4782558827465,424.8032285961036,421.5896665910094,422.3114929199219,65460200,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,421.8863110000716,423.7748700707736,421.2139120326915,423.2310485839844,64022200,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,423.6364328868255,424.8031957594611,421.33253940610007,421.7676086425781,85373300,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,421.83685731096307,424.78345729130274,421.0458387456463,424.3187255859375,61952800,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,425.1393724862901,427.14661135578933,424.06159695295514,425.0800476074219,85742800,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,426.08865545596973,429.0154602920299,425.34706425195486,428.93634033203125,76104300,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,430.43930958843816,432.42675345791326,429.7570432797545,431.7642822265625,95899700,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,432.1103652775811,434.1373691315875,428.72869616591674,432.2784423828125,100612100,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,431.437973533511,438.92310799619565,431.33911884662933,437.6376953125,110303100,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,439.68016272572675,440.2657112162788,435.66070686366913,436.1470031738281,114121300,1.638,0.0,0.0
2023-06-20 00:00:00-04:00,434.1521697025094,435.0652170573796,431.7504002407615,433.8841857910156,76160400,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,432.8719062420727,433.69563576031226,431.05568517758945,431.6611022949219,76982300,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,430.67857042846026,433.3284249980366,430.33120293436417,433.2192687988281,70637200,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,429.6662343806833,431.7801816532066,429.20971069395705,429.9441223144531,92074500,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,429.35856644837645,431.3335545763433,427.93935417840544,428.1874694824219,72823600,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,429.09062670051634,433.5169953868168,428.62416870237945,432.8818359375,72813700,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,431.77026445093003,434.14226143001866,431.13510498608935,433.1001892089844,75636000,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,432.673373912962,434.9758911534137,432.25655717224095,434.8071594238281,67882300,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,438.1120769209201,440.9505014302684,437.78454776214153,439.9382019042969,104921500,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,439.58093005310724,440.7321583973935,439.2931078232795,440.4443664550781,32793400,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,438.57853328062066,440.543617363504,438.5685989765997,439.7893371582031,58418400,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,436.1073085088634,436.7821748476254,433.7650843559383,436.3454895019531,80658300,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,435.3232798272379,439.3030591033444,434.9957506560673,435.2438659667969,86076100,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,434.87663604037255,436.5241252467704,434.29108757401923,436.3454895019531,62443500,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,437.12953278223904,439.6305240176417,436.1271373123403,439.1243591308594,64463800,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,443.024767822313,444.10654689145605,441.5559143487224,442.65753173828125,91924500,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,444.52337864441745,446.98469339713125,444.0767892636414,446.1708679199219,72425200,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,447.0839404302329,447.95728086064435,445.10892201071823,445.8929748535156,69761800,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,445.7440924977343,448.52297167350264,445.6944512664636,447.4411926269531,52680200,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,447.103776394893,451.4308927449707,446.6571567340995,450.7659606933594,80744400,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,451.5797710173301,452.98904893134164,450.6865317256897,451.7683410644531,65891700,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,450.74613663566487,451.6691183238308,448.0367065353086,448.7711181640625,70591600,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,450.5376979673589,450.74613663566487,448.76121414712907,448.7711181640625,71245400,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,449.952119167972,451.60954266079455,448.8901784391132,450.77587890625,54023400,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,450.4980006431898,453.2967182050319,450.44835941074723,452.00653076171875,55191200,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,451.04385113946586,453.5448425063388,449.96207204590723,452.0760192871094,71052900,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,455.5595363971576,455.9763834343213,448.1458499032382,449.0787658691406,92194400,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,452.44323466255406,454.3289049599067,449.07877652299,453.47540283203125,80011800,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,453.9616965551022,454.70604248039996,452.61193352772204,454.3388366699219,62040400,0.0,0.0,0.0
