Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-29 09:53:00-05:00,193.67999267578125,193.74000549316406,193.6699981689453,193.7086944580078,45041,0.0,0.0
2023-12-29 09:54:00-05:00,193.7100067138672,193.74000549316406,193.63999938964844,193.69000244140625,39520,0.0,0.0
2023-12-29 09:55:00-05:00,193.67999267578125,193.67999267578125,193.5800018310547,193.60000610351562,42340,0.0,0.0
2023-12-29 09:56:00-05:00,193.61000061035156,193.6300048828125,193.5800018310547,193.61099243164062,39955,0.0,0.0
2023-12-29 09:57:00-05:00,193.61990356445312,193.63499450683594,193.52850341796875,193.60000610351562,59930,0.0,0.0
2023-12-29 09:58:00-05:00,193.61000061035156,193.61500549316406,193.5399932861328,193.5500030517578,27654,0.0,0.0
2023-12-29 09:59:00-05:00,193.5449981689453,193.57000732421875,193.47999572753906,193.5050048828125,79832,0.0,0.0
2023-12-29 10:00:00-05:00,193.5050048828125,193.50999450683594,193.4199981689453,193.44500732421875,86797,0.0,0.0
2023-12-29 10:01:00-05:00,193.44020080566406,193.5084991455078,193.42999267578125,193.4550018310547,33045,0.0,0.0
2023-12-29 10:02:00-05:00,193.4600067138672,193.4600067138672,193.40499877929688,193.40499877929688,56148,0.0,0.0
2023-12-29 10:03:00-05:00,193.41000366210938,193.41000366210938,193.27999877929688,193.2801055908203,83389,0.0,0.0
2023-12-29 10:04:00-05:00,193.27999877929688,193.42999267578125,193.27999877929688,193.39500427246094,78466,0.0,0.0
2023-12-29 10:05:00-05:00,193.38999938964844,193.41000366210938,193.3000030517578,193.36349487304688,64167,0.0,0.0
2023-12-29 10:06:00-05:00,193.3699951171875,193.39810180664062,193.3350067138672,193.3350067138672,64753,0.0,0.0
2023-12-29 10:07:00-05:00,193.3300018310547,193.39999389648438,193.3300018310547,193.36500549316406,34413,0.0,0.0
2023-12-29 10:08:00-05:00,193.36500549316406,193.42999267578125,193.36500549316406,193.4250030517578,58153,0.0,0.0
2023-12-29 10:09:00-05:00,193.4250030517578,193.42999267578125,193.25999450683594,193.28500366210938,88601,0.0,0.0
2023-12-29 10:10:00-05:00,193.28500366210938,193.33999633789062,193.26499938964844,193.32000732421875,52285,0.0,0.0
2023-12-29 10:11:00-05:00,193.3300018310547,193.35760498046875,193.2899932861328,193.29010009765625,80966,0.0,0.0
2023-12-29 10:12:00-05:00,193.2899932861328,193.33999633789062,193.2550048828125,193.32000732421875,48915,0.0,0.0
2023-12-29 10:13:00-05:00,193.32000732421875,193.3800048828125,193.32000732421875,193.3699951171875,55334,0.0,0.0
2023-12-29 10:14:00-05:00,193.3800048828125,193.4149932861328,193.35499572753906,193.3699951171875,75330,0.0,0.0
2023-12-29 10:15:00-05:00,193.3699951171875,193.38999938964844,193.32029724121094,193.38009643554688,62715,0.0,0.0
2023-12-29 10:16:00-05:00,193.3800048828125,193.38999938964844,193.33009338378906,193.33999633789062,55580,0.0,0.0
2023-12-29 10:17:00-05:00,193.3350067138672,193.3800048828125,193.3350067138672,193.35000610351562,58575,0.0,0.0
2023-12-29 10:18:00-05:00,193.35499572753906,193.3699951171875,193.3249969482422,193.3699951171875,64879,0.0,0.0
2023-12-29 10:19:00-05:00,193.3800048828125,193.38999938964844,193.3000030517578,193.32000732421875,67426,0.0,0.0
2023-12-29 10:20:00-05:00,193.3300018310547,193.3800048828125,193.27999877929688,193.2801055908203,59312,0.0,0.0
2023-12-29 10:21:00-05:00,193.2899932861328,193.2899932861328,193.22030639648438,193.2899932861328,91440,0.0,0.0
2023-12-29 10:22:00-05:00,193.2949981689453,193.3000030517578,193.2449951171875,193.27000427246094,58513,0.0,0.0
2023-12-29 10:23:00-05:00,193.27499389648438,193.35000610351562,193.25999450683594,193.27499389648438,68186,0.0,0.0
2023-12-29 10:24:00-05:00,193.26499938964844,193.3365936279297,193.25999450683594,193.26759338378906,43978,0.0,0.0
2023-12-29 10:25:00-05:00,193.26499938964844,193.36500549316406,193.25,193.3300018310547,54524,0.0,0.0
2023-12-29 10:26:00-05:00,193.33309936523438,193.4499969482422,193.3300018310547,193.41000366210938,64491,0.0,0.0
2023-12-29 10:27:00-05:00,193.4149932861328,193.42999267578125,193.38499450683594,193.4257049560547,48705,0.0,0.0
2023-12-29 10:28:00-05:00,193.4199981689453,193.4499969482422,193.41000366210938,193.4499969482422,43140,0.0,0.0
2023-12-29 10:29:00-05:00,193.44500732421875,193.52000427246094,193.44500732421875,193.50999450683594,85532,0.0,0.0
2023-12-29 10:30:00-05:00,193.50999450683594,193.5500030517578,193.4600067138672,193.468994140625,101148,0.0,0.0
2023-12-29 10:31:00-05:00,193.4600067138672,193.49000549316406,193.39500427246094,193.39500427246094,43644,0.0,0.0
2023-12-29 10:32:00-05:00,193.3800048828125,193.41000366210938,193.3000030517578,193.3278045654297,45883,0.0,0.0
2023-12-29 10:33:00-05:00,193.32000732421875,193.3300018310547,193.27999877929688,193.30499267578125,60061,0.0,0.0
2023-12-29 10:34:00-05:00,193.30999755859375,193.310302734375,193.10000610351562,193.26499938964844,174577,0.0,0.0
2023-12-29 10:35:00-05:00,193.27000427246094,193.2899932861328,193.1717987060547,193.22000122070312,54536,0.0,0.0
2023-12-29 10:36:00-05:00,193.22999572753906,193.27000427246094,193.1999969482422,193.22999572753906,63530,0.0,0.0
2023-12-29 10:37:00-05:00,193.22500610351562,193.27000427246094,193.21189880371094,193.21189880371094,31818,0.0,0.0
2023-12-29 10:38:00-05:00,193.22000122070312,193.28500366210938,193.2050018310547,193.22999572753906,38407,0.0,0.0
2023-12-29 10:39:00-05:00,193.2449951171875,193.2899932861328,193.2100067138672,193.2100067138672,38414,0.0,0.0
2023-12-29 10:40:00-05:00,193.1999969482422,193.22999572753906,193.1750030517578,193.19000244140625,44978,0.0,0.0
2023-12-29 10:41:00-05:00,193.19000244140625,193.1999969482422,193.07000732421875,193.08999633789062,85342,0.0,0.0
2023-12-29 10:42:00-05:00,193.0800018310547,193.0800018310547,193.02000427246094,193.06619262695312,74858,0.0,0.0
2023-12-29 10:43:00-05:00,193.07000732421875,193.10000610351562,192.9600067138672,192.97500610351562,134828,0.0,0.0
2023-12-29 10:44:00-05:00,192.97500610351562,193.0500030517578,192.97500610351562,193.0,43682,0.0,0.0
2023-12-29 10:45:00-05:00,193.0050048828125,193.09500122070312,193.00030517578125,193.0522003173828,52727,0.0,0.0
2023-12-29 10:46:00-05:00,193.0500030517578,193.0500946044922,192.90499877929688,192.9199981689453,53651,0.0,0.0
2023-12-29 10:47:00-05:00,192.93499755859375,193.00999450683594,192.75999450683594,192.75999450683594,121048,0.0,0.0
2023-12-29 10:48:00-05:00,192.7550048828125,192.8000030517578,192.72500610351562,192.72999572753906,92014,0.0,0.0
2023-12-29 10:49:00-05:00,192.72999572753906,192.75999450683594,192.6699981689453,192.72999572753906,106663,0.0,0.0
2023-12-29 10:50:00-05:00,192.72999572753906,192.89999389648438,192.7001953125,192.875,67263,0.0,0.0
2023-12-29 10:51:00-05:00,192.8800048828125,192.88999938964844,192.72500610351562,192.74000549316406,58043,0.0,0.0
2023-12-29 10:52:00-05:00,192.72999572753906,192.77000427246094,192.685302734375,192.685302734375,56119,0.0,0.0
2023-12-29 10:53:00-05:00,192.69000244140625,192.77999877929688,192.69000244140625,192.73699951171875,71956,0.0,0.0
2023-12-29 10:54:00-05:00,192.72999572753906,192.74000549316406,192.6645965576172,192.72999572753906,68765,0.0,0.0
2023-12-29 10:55:00-05:00,192.72500610351562,192.80999755859375,192.67160034179688,192.80999755859375,75814,0.0,0.0
2023-12-29 10:56:00-05:00,192.8000030517578,192.81500244140625,192.75,192.75999450683594,61183,0.0,0.0
2023-12-29 10:57:00-05:00,192.77999877929688,192.82000732421875,192.72000122070312,192.75999450683594,56859,0.0,0.0
2023-12-29 10:58:00-05:00,192.75999450683594,192.8000030517578,192.6999969482422,192.72000122070312,49774,0.0,0.0
2023-12-29 10:59:00-05:00,192.71499633789062,192.77000427246094,192.7050018310547,192.7550048828125,59131,0.0,0.0
2023-12-29 11:00:00-05:00,192.75999450683594,192.78500366210938,192.7100067138672,192.7100067138672,79479,0.0,0.0
2023-12-29 11:01:00-05:00,192.7100067138672,192.7100067138672,192.5850067138672,192.67999267578125,115976,0.0,0.0
2023-12-29 11:02:00-05:00,192.67100524902344,192.75,192.65029907226562,192.75,70391,0.0,0.0
2023-12-29 11:03:00-05:00,192.75100708007812,192.7899932861328,192.73680114746094,192.77000427246094,78002,0.0,0.0
2023-12-29 11:04:00-05:00,192.77999877929688,192.86669921875,192.76499938964844,192.83509826660156,75670,0.0,0.0
2023-12-29 11:05:00-05:00,192.83999633789062,192.86099243164062,192.77499389648438,192.77499389648438,46243,0.0,0.0
2023-12-29 11:06:00-05:00,192.77000427246094,192.77000427246094,192.6199951171875,192.66000366210938,55595,0.0,0.0
2023-12-29 11:07:00-05:00,192.6649932861328,192.74000549316406,192.64999389648438,192.64999389648438,49228,0.0,0.0
2023-12-29 11:08:00-05:00,192.64500427246094,192.65499877929688,192.5,192.58709716796875,93928,0.0,0.0
2023-12-29 11:09:00-05:00,192.5800018310547,192.63999938964844,192.5500030517578,192.59100341796875,84605,0.0,0.0
2023-12-29 11:10:00-05:00,192.58999633789062,192.62759399414062,192.52999877929688,192.5399932861328,63562,0.0,0.0
2023-12-29 11:11:00-05:00,192.5399932861328,192.60000610351562,192.5399932861328,192.56500244140625,34294,0.0,0.0
2023-12-29 11:12:00-05:00,192.58090209960938,192.61000061035156,192.52999877929688,192.53500366210938,34139,0.0,0.0
2023-12-29 11:13:00-05:00,192.5330047607422,192.55499267578125,192.44200134277344,192.47000122070312,61991,0.0,0.0
2023-12-29 11:14:00-05:00,192.460205078125,192.52999877929688,192.39549255371094,192.41000366210938,70945,0.0,0.0
2023-12-29 11:15:00-05:00,192.4149932861328,192.47999572753906,192.3800048828125,192.39500427246094,67679,0.0,0.0
2023-12-29 11:16:00-05:00,192.39999389648438,192.40499877929688,192.1699981689453,192.25999450683594,115092,0.0,0.0
2023-12-29 11:17:00-05:00,192.25,192.3300018310547,192.1999969482422,192.3000030517578,85739,0.0,0.0
2023-12-29 11:18:00-05:00,192.30999755859375,192.44000244140625,192.3000030517578,192.3800048828125,85542,0.0,0.0
2023-12-29 11:19:00-05:00,192.38999938964844,192.38999938964844,192.27999877929688,192.3350067138672,59119,0.0,0.0
2023-12-29 11:20:00-05:00,192.33999633789062,192.3800048828125,192.29989624023438,192.35000610351562,41506,0.0,0.0
2023-12-29 11:21:00-05:00,192.35000610351562,192.36500549316406,192.24000549316406,192.2550048828125,42490,0.0,0.0
2023-12-29 11:22:00-05:00,192.25010681152344,192.2899932861328,192.1309051513672,192.1649932861328,65304,0.0,0.0
2023-12-29 11:23:00-05:00,192.16000366210938,192.1999969482422,192.14500427246094,192.15499877929688,51715,0.0,0.0
2023-12-29 11:24:00-05:00,192.16000366210938,192.16000366210938,192.07000732421875,192.1300048828125,88032,0.0,0.0
2023-12-29 11:25:00-05:00,192.1300048828125,192.13999938964844,192.02000427246094,192.0446014404297,84138,0.0,0.0
2023-12-29 11:26:00-05:00,192.0449981689453,192.11000061035156,191.97999572753906,192.11000061035156,172236,0.0,0.0
2023-12-29 11:27:00-05:00,192.11000061035156,192.11000061035156,192.00999450683594,192.02000427246094,53148,0.0,0.0
2023-12-29 11:28:00-05:00,192.02000427246094,192.02999877929688,191.90989685058594,191.91000366210938,80558,0.0,0.0
2023-12-29 11:29:00-05:00,191.91610717773438,192.02000427246094,191.91610717773438,191.9600067138672,76783,0.0,0.0
2023-12-29 11:30:00-05:00,191.96499633789062,192.0500030517578,191.9199981689453,192.02000427246094,92441,0.0,0.0
2023-12-29 11:31:00-05:00,192.01010131835938,192.0124969482422,191.9300994873047,191.93499755859375,54182,0.0,0.0
2023-12-29 11:32:00-05:00,191.94000244140625,192.00999450683594,191.88999938964844,191.90499877929688,75444,0.0,0.0
2023-12-29 11:33:00-05:00,191.9250030517578,191.99000549316406,191.9149932861328,191.97999572753906,55014,0.0,0.0
2023-12-29 11:34:00-05:00,191.97999572753906,192.07000732421875,191.9499969482422,192.02000427246094,83172,0.0,0.0
2023-12-29 11:35:00-05:00,192.02000427246094,192.08999633789062,192.02000427246094,192.05499267578125,157440,0.0,0.0
2023-12-29 11:36:00-05:00,192.05499267578125,192.06500244140625,191.9571990966797,191.96499633789062,74821,0.0,0.0
2023-12-29 11:37:00-05:00,191.9600067138672,192.02999877929688,191.9600067138672,192.02499389648438,36326,0.0,0.0
2023-12-29 11:38:00-05:00,192.02099609375,192.0850067138672,191.93499755859375,192.0500030517578,92971,0.0,0.0
2023-12-29 11:39:00-05:00,192.04539489746094,192.10000610351562,192.02499389648438,192.0399932861328,62047,0.0,0.0
2023-12-29 11:40:00-05:00,192.02999877929688,192.16000366210938,192.02499389648438,192.1300048828125,65374,0.0,0.0
2023-12-29 11:41:00-05:00,192.13259887695312,192.13259887695312,192.02999877929688,192.0399932861328,71598,0.0,0.0
2023-12-29 11:42:00-05:00,192.03500366210938,192.07460021972656,191.97999572753906,191.99000549316406,70593,0.0,0.0
2023-12-29 11:43:00-05:00,191.9951934814453,192.02999877929688,191.96499633789062,192.00999450683594,41760,0.0,0.0
2023-12-29 11:44:00-05:00,192.00999450683594,192.02499389648438,191.9600067138672,191.98880004882812,44394,0.0,0.0
2023-12-29 11:45:00-05:00,191.98500061035156,192.14700317382812,191.97999572753906,192.10000610351562,61046,0.0,0.0
2023-12-29 11:46:00-05:00,192.08999633789062,192.2366943359375,192.0800018310547,192.2100067138672,117336,0.0,0.0
2023-12-29 11:47:00-05:00,192.1999969482422,192.27999877929688,192.1999969482422,192.22219848632812,93034,0.0,0.0
2023-12-29 11:48:00-05:00,192.22000122070312,192.27000427246094,192.22000122070312,192.26229858398438,36640,0.0,0.0
2023-12-29 11:49:00-05:00,192.25999450683594,192.375,192.2445068359375,192.35000610351562,114335,0.0,0.0
2023-12-29 11:50:00-05:00,192.3511962890625,192.39999389648438,192.3511962890625,192.3800048828125,71213,0.0,0.0
2023-12-29 11:51:00-05:00,192.375,192.375,192.19000244140625,192.25999450683594,118733,0.0,0.0
2023-12-29 11:52:00-05:00,192.25,192.28500366210938,192.2100067138672,192.22999572753906,28398,0.0,0.0
2023-12-29 11:53:00-05:00,192.25,192.30499267578125,192.21499633789062,192.2158966064453,29958,0.0,0.0
2023-12-29 11:54:00-05:00,192.22500610351562,192.39999389648438,192.1999969482422,192.39999389648438,46374,0.0,0.0
2023-12-29 11:55:00-05:00,192.38999938964844,192.40499877929688,192.32200622558594,192.38009643554688,33063,0.0,0.0
2023-12-29 11:56:00-05:00,192.38999938964844,192.4499969482422,192.3699951171875,192.4387969970703,46321,0.0,0.0
2023-12-29 11:57:00-05:00,192.42999267578125,192.44000244140625,192.39010620117188,192.42750549316406,34158,0.0,0.0
2023-12-29 11:58:00-05:00,192.4199981689453,192.42630004882812,192.38299560546875,192.389892578125,23515,0.0,0.0
2023-12-29 11:59:00-05:00,192.38259887695312,192.38259887695312,192.30999755859375,192.32009887695312,70060,0.0,0.0
2023-12-29 12:00:00-05:00,192.3249969482422,192.40499877929688,192.2899932861328,192.39999389648438,45377,0.0,0.0
2023-12-29 12:01:00-05:00,192.39999389648438,192.47999572753906,192.38999938964844,192.39999389648438,77246,0.0,0.0
2023-12-29 12:02:00-05:00,192.39999389648438,192.42999267578125,192.3000030517578,192.32000732421875,55553,0.0,0.0
2023-12-29 12:03:00-05:00,192.30999755859375,192.3300018310547,192.27999877929688,192.3249969482422,35519,0.0,0.0
2023-12-29 12:04:00-05:00,192.3249969482422,192.3300018310547,192.22500610351562,192.2550048828125,45407,0.0,0.0
2023-12-29 12:05:00-05:00,192.2550048828125,192.2677001953125,192.1300048828125,192.1699981689453,77176,0.0,0.0
2023-12-29 12:06:00-05:00,192.15989685058594,192.1699981689453,192.1199951171875,192.125,87458,0.0,0.0
2023-12-29 12:07:00-05:00,192.12159729003906,192.22000122070312,192.11000061035156,192.2100067138672,112909,0.0,0.0
2023-12-29 12:08:00-05:00,192.22000122070312,192.25999450683594,192.1699981689453,192.1750030517578,55820,0.0,0.0
2023-12-29 12:09:00-05:00,192.1750030517578,192.1999969482422,192.14500427246094,192.16000366210938,33790,0.0,0.0
2023-12-29 12:10:00-05:00,192.1649932861328,192.22999572753906,192.11500549316406,192.16090393066406,67457,0.0,0.0
2023-12-29 12:11:00-05:00,192.1649932861328,192.17999267578125,192.11000061035156,192.11279296875,43818,0.0,0.0
2023-12-29 12:12:00-05:00,192.1199951171875,192.19000244140625,192.1199951171875,192.16000366210938,66730,0.0,0.0
2023-12-29 12:13:00-05:00,192.16000366210938,192.18899536132812,192.1199951171875,192.125,55706,0.0,0.0
2023-12-29 12:14:00-05:00,192.1199951171875,192.14500427246094,192.0,192.02999877929688,300762,0.0,0.0
2023-12-29 12:15:00-05:00,192.02000427246094,192.05499267578125,191.99000549316406,192.0500030517578,88126,0.0,0.0
2023-12-29 12:16:00-05:00,192.0399932861328,192.07000732421875,191.9949951171875,192.00999450683594,74594,0.0,0.0
2023-12-29 12:17:00-05:00,192.00999450683594,192.01499938964844,191.86000061035156,191.86270141601562,144019,0.0,0.0
2023-12-29 12:18:00-05:00,191.86000061035156,191.96499633789062,191.85000610351562,191.96499633789062,60229,0.0,0.0
2023-12-29 12:19:00-05:00,191.96099853515625,191.97000122070312,191.88999938964844,191.9199981689453,59774,0.0,0.0
2023-12-29 12:20:00-05:00,191.9199981689453,192.0449981689453,191.91000366210938,192.0399932861328,57321,0.0,0.0
2023-12-29 12:21:00-05:00,192.03500366210938,192.03799438476562,191.94000244140625,191.98440551757812,122410,0.0,0.0
2023-12-29 12:22:00-05:00,191.98500061035156,192.00120544433594,191.875,191.875,66604,0.0,0.0
2023-12-29 12:23:00-05:00,191.8800048828125,191.88760375976562,191.72500610351562,191.731201171875,103802,0.0,0.0
2023-12-29 12:24:00-05:00,191.74000549316406,191.8845977783203,191.74000549316406,191.86000061035156,119336,0.0,0.0
2023-12-29 12:25:00-05:00,191.85000610351562,191.906005859375,191.83999633789062,191.875,44416,0.0,0.0
2023-12-29 12:26:00-05:00,191.8699951171875,191.89990234375,191.85000610351562,191.86500549316406,60650,0.0,0.0
2023-12-29 12:27:00-05:00,191.86000061035156,191.95010375976562,191.8300018310547,191.92999267578125,55721,0.0,0.0
2023-12-29 12:28:00-05:00,191.93499755859375,191.96499633789062,191.91000366210938,191.91000366210938,48974,0.0,0.0
2023-12-29 12:29:00-05:00,191.9149932861328,191.9250030517578,191.86000061035156,191.89999389648438,52521,0.0,0.0
2023-12-29 12:30:00-05:00,191.90499877929688,191.9600067138672,191.88319396972656,191.93499755859375,46258,0.0,0.0
2023-12-29 12:31:00-05:00,191.94569396972656,192.0500030517578,191.94000244140625,192.0399932861328,106773,0.0,0.0
2023-12-29 12:32:00-05:00,192.0399932861328,192.05999755859375,191.97000122070312,191.97000122070312,55516,0.0,0.0
2023-12-29 12:33:00-05:00,191.97129821777344,191.9949951171875,191.9550018310547,191.9600067138672,69593,0.0,0.0
2023-12-29 12:34:00-05:00,191.9499969482422,191.97000122070312,191.91000366210938,191.92999267578125,37338,0.0,0.0
2023-12-29 12:35:00-05:00,191.93190002441406,191.9499969482422,191.84500122070312,191.85000610351562,45986,0.0,0.0
2023-12-29 12:36:00-05:00,191.85499572753906,191.9499969482422,191.84100341796875,191.9199981689453,65477,0.0,0.0
2023-12-29 12:37:00-05:00,191.91000366210938,191.9499969482422,191.8800048828125,191.89990234375,54440,0.0,0.0
2023-12-29 12:38:00-05:00,191.89100646972656,191.92889404296875,191.875,191.88999938964844,54074,0.0,0.0
2023-12-29 12:39:00-05:00,191.88999938964844,191.88999938964844,191.81500244140625,191.82699584960938,64507,0.0,0.0
2023-12-29 12:40:00-05:00,191.8249969482422,191.8699951171875,191.77999877929688,191.8699951171875,76538,0.0,0.0
2023-12-29 12:41:00-05:00,191.8699951171875,191.91000366210938,191.8350067138672,191.89999389648438,59032,0.0,0.0
2023-12-29 12:42:00-05:00,191.89999389648438,191.92999267578125,191.8699951171875,191.88560485839844,43959,0.0,0.0
2023-12-29 12:43:00-05:00,191.8800048828125,191.89739990234375,191.86000061035156,191.86500549316406,60792,0.0,0.0
2023-12-29 12:44:00-05:00,191.86669921875,191.88720703125,191.82000732421875,191.85850524902344,59519,0.0,0.0
2023-12-29 12:45:00-05:00,191.85000610351562,191.91000366210938,191.82000732421875,191.87860107421875,67514,0.0,0.0
2023-12-29 12:46:00-05:00,191.8699951171875,191.88999938964844,191.8343963623047,191.83999633789062,61766,0.0,0.0
2023-12-29 12:47:00-05:00,191.85000610351562,191.98899841308594,191.83999633789062,191.94000244140625,181056,0.0,0.0
2023-12-29 12:48:00-05:00,191.94000244140625,191.96499633789062,191.8800048828125,191.94000244140625,61485,0.0,0.0
2023-12-29 12:49:00-05:00,191.92999267578125,191.94000244140625,191.8000030517578,191.84829711914062,105813,0.0,0.0
2023-12-29 12:50:00-05:00,191.83999633789062,191.9499053955078,191.83999633789062,191.92999267578125,43904,0.0,0.0
2023-12-29 12:51:00-05:00,191.9199981689453,191.9600067138672,191.9199981689453,191.92999267578125,28054,0.0,0.0
2023-12-29 12:52:00-05:00,191.94000244140625,192.0,191.92999267578125,191.99000549316406,67108,0.0,0.0
2023-12-29 12:53:00-05:00,191.9949951171875,192.0,191.9499969482422,191.9600067138672,53017,0.0,0.0
2023-12-29 12:54:00-05:00,191.9550018310547,191.97500610351562,191.92999267578125,191.93499755859375,35512,0.0,0.0
2023-12-29 12:55:00-05:00,191.94000244140625,192.02000427246094,191.92999267578125,191.99000549316406,79600,0.0,0.0
2023-12-29 12:56:00-05:00,191.99000549316406,192.02000427246094,191.96499633789062,191.9949951171875,68512,0.0,0.0
2023-12-29 12:57:00-05:00,191.99000549316406,191.99000549316406,191.94500732421875,191.96499633789062,77403,0.0,0.0
2023-12-29 12:58:00-05:00,191.97000122070312,192.0,191.9501953125,191.9718017578125,47834,0.0,0.0
2023-12-29 12:59:00-05:00,191.97999572753906,192.0,191.9550018310547,191.9550018310547,55833,0.0,0.0
2023-12-29 13:00:00-05:00,191.9550018310547,191.95989990234375,191.9149932861328,191.93499755859375,47933,0.0,0.0
2023-12-29 13:01:00-05:00,191.93589782714844,191.9499969482422,191.8699951171875,191.8800048828125,65633,0.0,0.0
2023-12-29 13:02:00-05:00,191.88499450683594,191.9499969482422,191.88499450683594,191.94000244140625,79776,0.0,0.0
2023-12-29 13:03:00-05:00,191.94000244140625,192.11000061035156,191.94000244140625,192.0800018310547,94103,0.0,0.0
2023-12-29 13:04:00-05:00,192.0800018310547,192.1300048828125,192.07000732421875,192.0749969482422,71084,0.0,0.0
2023-12-29 13:05:00-05:00,192.0782928466797,192.1999969482422,192.0782928466797,192.1699981689453,69179,0.0,0.0
2023-12-29 13:06:00-05:00,192.16000366210938,192.1699981689453,192.10000610351562,192.11000061035156,70561,0.0,0.0
2023-12-29 13:07:00-05:00,192.10989379882812,192.18499755859375,192.10989379882812,192.18499755859375,64599,0.0,0.0
2023-12-29 13:08:00-05:00,192.19000244140625,192.22500610351562,192.1699981689453,192.17010498046875,71019,0.0,0.0
2023-12-29 13:09:00-05:00,192.1699981689453,192.1699981689453,192.08999633789062,192.10000610351562,42933,0.0,0.0
2023-12-29 13:10:00-05:00,192.10000610351562,192.1300048828125,192.09010314941406,192.09500122070312,45692,0.0,0.0
2023-12-29 13:11:00-05:00,192.11000061035156,192.13999938964844,192.08999633789062,192.125,44565,0.0,0.0
2023-12-29 13:12:00-05:00,192.1199951171875,192.17999267578125,192.10000610351562,192.10000610351562,60603,0.0,0.0
2023-12-29 13:13:00-05:00,192.10000610351562,192.22999572753906,192.10000610351562,192.17999267578125,65632,0.0,0.0
2023-12-29 13:14:00-05:00,192.18499755859375,192.22999572753906,192.0800018310547,192.0800018310547,116792,0.0,0.0
2023-12-29 13:15:00-05:00,192.0850067138672,192.1199951171875,191.92999267578125,192.02000427246094,130840,0.0,0.0
2023-12-29 13:16:00-05:00,192.0399932861328,192.0500030517578,191.90499877929688,191.92999267578125,80061,0.0,0.0
2023-12-29 13:17:00-05:00,191.93499755859375,191.97999572753906,191.91000366210938,191.92759704589844,127020,0.0,0.0
2023-12-29 13:18:00-05:00,191.9250030517578,191.99000549316406,191.91000366210938,191.97500610351562,42048,0.0,0.0
2023-12-29 13:19:00-05:00,191.97000122070312,191.97000122070312,191.92999267578125,191.96499633789062,36915,0.0,0.0
2023-12-29 13:20:00-05:00,191.9600067138672,191.97999572753906,191.8800048828125,191.9676055908203,44005,0.0,0.0
2023-12-29 13:21:00-05:00,191.97000122070312,192.03720092773438,191.96499633789062,191.99000549316406,47706,0.0,0.0
2023-12-29 13:22:00-05:00,191.98739624023438,192.00999450683594,191.94000244140625,191.9499969482422,32431,0.0,0.0
2023-12-29 13:23:00-05:00,191.9499969482422,191.97000122070312,191.90499877929688,191.93499755859375,33478,0.0,0.0
